
2606,52,851000000,0.0019056366986864859,1.502342853508532,0.24972513928492768,4.1379380804516804e-05,3.289362479440395e-05,5.591000089243389e-06
2607,52,871000000,0.0019063668139196466,1.5023437689682249,0.24972501731236735,4.549248019301665e-05,7.020081417779055e-05,-2.3358076979136887e-05
2608,52,891000000,0.0019070926570492475,1.5023446469529071,0.24972493281879224,2.3475231742565873e-05,3.252843904397396e-05,1.8314268714206329e-06
2609,52,911000000,0.0019078405168295731,1.5023455626177027,0.249724820780238,4.137914916654545e-05,3.289339650894483e-05,5.5911668190065806e-06
2610,52,931000000,0.0019085706311559036,1.5023464780755091,0.24972469880706474,4.5492371866102294e-05,7.020075171307002e-05,-2.335820140296698e-05
2611,52,951000000,0.0019092964732596585,1.5023473560581424,0.24972461431300733,2.347540621754433e-05,3.252842457396216e-05,1.8313070645125074e-06
2612,52,971000000,0.0019100443317308091,1.502348271720841,0.24972450227399579,4.1378917542904817e-05,3.28931682700406e-05,5.591333514607635e-06
2613,52,991000000,0.0019107744451503095,1.50234918717676,0.24972438030020916,4.549226354239369e-05,7.020068926049853e-05,-2.3358325824312987e-05
2614,53,11000000,0.0019115002862282182,1.5023500651573443,0.24972429580566852,2.34755807157635e-05,3.252841010320753e-05,1.8311872572208437e-06
2615,53,31000000,0.0019122481433901939,1.502350980817945,0.2497241837661989,4.1378685965469414e-05,3.2892940027048114e-05,5.591500211790269e-06
2616,53,51000000,0.001912978255902864,1.5023518962719775,0.24972406179179898,4.549215521655592e-05,7.020062679963211e-05,-2.3358450255104504e-05
2617,53,71000000,0.001913704095955815,1.5023527742505127,0.2497239772967756,2.3475755095715482e-05,3.252839564480215e-05,1.8310674042126028e-06
2618,53,91000000,0.0019144519518077274,1.5023536899090164,0.2497238652568482,4.1378454321223555e-05,3.2892711740390274e-05,5.591666946915279e-06
2619,53,111000000,0.0019151820634135674,1.5023546053611616,0.2497237432818347,4.549204689423208e-05,7.020056434731397e-05,-2.335857467246914e-05
2620,53,131000000,0.0019159079024406722,1.5023554833376478,0.24972365878632777,2.3475929575009606e-05,3.252838117689465e-05,1.8309475829979968e-06
2621,53,151000000,0.001916655756984298,1.5023563989940536,0.24972354674594277,4.137822269959878e-05,3.28924835033685e-05,5.591833634392649e-06
2622,53,171000000,0.0019173858676824196,1.5023573144443132,0.24972342477031625,4.549193857054168e-05,7.020050189439353e-05,-2.335869909985353e-05
2623,53,191000000,0.0019181117056836783,1.5023581924187495,0.24972334027432688,2.3476103936966788e-05,3.252836670819454e-05,1.830827755511105e-06
2624,53,211000000,0.001918859558918129,1.5023591080730592,0.24972322823348433,4.1377991110208654e-05,3.289225532563664e-05,5.592000264479666e-06
2625,53,231000000,0.0019195896687103087,1.5023600235214305,0.24972310625724425,4.5491830249076834e-05,7.020043944545924e-05,-2.33588235183719e-05
2626,53,251000000,0.0019203155056848331,1.5023609014938186,0.24972302176077174,2.3476278414490264e-05,3.2528352240866965e-05,1.830707960308913e-06
2627,53,271000000,0.0019210633576101088,1.5023618171460305,0.2497229097194717,4.137775947943487e-05,3.289202708933298e-05,5.592166954615908e-06
2628,53,291000000,0.0019217934664945702,1.5023627325925153,0.24972278774261839,4.549172192756482e-05,7.020037699652708e-05,-2.335894795005829e-05
2629,53,311000000,0.0019225193024450249,1.5023636105628535,0.24972270324566306,2.3476452805881498e-05,3.252833778208273e-05,1.8305881221098718e-06
2630,53,331000000,0.0019232671530602374,1.5023645262129683,0.2497225912039051,4.137752780235543e-05,3.289179872452957e-05,5.592333759287872e-06
2631,53,351000000,0.0019239972610378686,1.5023654416575676,0.24972246922643845,4.549161360129662e-05,7.020031454171595e-05,-2.335907237254384e-05
2632,53,371000000,0.0019247230959624773,1.5023663196258559,0.24972238472900044,2.347662736945291e-05,3.252832331760005e-05,1.8304683376211059e-06
2633,53,391000000,0.0019254709452676266,1.5023672352738737,0.24972227268678462,4.137729622372477e-05,3.289157052121753e-05,5.592500420615476e-06
2634,53,411000000,0.0019262010523393158,1.5023681507165856,0.24972215070870446,4.5491505283985865e-05,7.020025210253118e-05,-2.3359196796813015e-05
2635,53,431000000,0.0019269268862371902,1.5023690286828257,0.24972206621078324,2.3476801865091654e-05,3.252830885684876e-05,1.8303485335023666e-06
2636,53,451000000,0.0019276747342340528,1.5023699443287466,0.24972195416811022,4.1377064567986896e-05,3.289134223265851e-05,5.592667152164961e-06
2637,53,471000000,0.0019284048403980236,1.502370859769572,0.24972183218941704,4.549139696255368e-05,7.020018965384994e-05,-2.335932120614404e-05
2638,53,491000000,0.0019291306732709401,1.502371737733763,0.24972174769101305,2.3476976267346864e-05,3.2528294414019244e-05,1.8302286937387454e-06
2639,53,511000000,0.0019298785199577395,1.502372653377587,0.24972163564788236,4.137683291633738e-05,3.289111395464159e-05,5.59283388012559e-06
2640,53,531000000,0.0019306086252148802,1.502373568816525,0.24972151366857565,4.5491288642753655e-05,7.020012721627899e-05,-2.3359445644776335e-05
2641,53,551000000,0.0019313344570619506,1.502374446778668,0.24972142916968873,2.3477150651846984e-05,3.2528279947564476e-05,1.8301088881804635e-06
2642,53,571000000,0.001932082302439575,1.502375362420394,0.24972131712610035,4.13766012951384e-05,3.289088572786652e-05,5.593000559052189e-06
2643,53,591000000,0.0019328124067898855,1.5023762778574463,0.24972119514618052,4.549118031955475e-05,7.020006476656051e-05,-2.3359570054619504e-05
2644,53,611000000,0.0019335382376111099,1.5023771558175394,0.2497211106468109,2.3477325213791226e-05,3.2528265489100143e-05,1.829989105374441e-06
2645,53,631000000,0.0019342860816795593,1.5023780714571693,0.24972099860276473,4.1376369683291586e-05,3.289065754153826e-05,5.5931671921557e-06
2646,53,651000000,0.0019350161851230396,1.5023789868923352,0.24972087662223144,4.549107199992388e-05,7.020000233040293e-05,-2.3359694483601457e-05
2647,53,671000000,0.001935742014918418,1.5023798648503792,0.24972079212237874,2.3477499505873207e-05,3.2528251044193853e-05,1.8298692552669645e-06
2648,53,691000000,0.0019364898576768041,1.5023807804879112,0.24972068007787526,4.1376138032405694e-05,3.28904292612601e-05,5.5933339223329546e-06
2649,53,711000000,0.0019372199602134543,1.5023816959211898,0.2497205580967286,4.549096368221658e-05,7.019993989334517e-05,-2.3359818895940842e-05
2650,53,731000000,0.0019379457889829865,1.5023825738771857,0.24972047359639354,2.3477674176808515e-05,3.252823659240723e-05,1.8297494716940885e-06
2651,53,751000000,0.001938693630433086,1.5023834895126207,0.24972036155143218,4.1375906356933146e-05,3.289020097247346e-05,5.593500663066029e-06
2652,53,771000000,0.001939423732062906,1.5023844049440127,0.2497202395696724,4.54908553641918e-05,7.019987745765201e-05,-2.335994330911421e-05
2653,53,791000000,0.001940149559806592,1.5023852828979596,0.24972015506885378,2.3477848466627532e-05,3.2528222146380946e-05,1.8296296418739928e-06
2654,53,811000000,0.0019408973999466284,1.5023861985312967,0.24972004302343478,4.137567472436709e-05,3.288997274610579e-05,5.593667335156079e-06
2655,53,831000000,0.0019416275006696182,1.5023871139608032,0.24971992104106158,4.5490747045854444e-05,7.019981502583421e-05,-2.3360067734108253e-05
2656,53,851000000,0.00194235332738657,1.5023879919127001,0.24971983653976032,2.3478022939242456e-05,3.252820769284369e-05,1.8295098462433207e-06
2657,53,871000000,0.0019431011662174313,1.5023889075439412,0.24971972449388383,4.137544311894385e-05,3.288974450547994e-05,5.593834026001692e-06
2658,53,891000000,0.001943831266033591,1.5023898229715602,0.2497196025108974,4.549063872825349e-05,7.01997525946652e-05,-2.3360192146939778e-05
2659,53,911000000,0.001944557091725585,1.502390700921409,0.24971951800911316,2.3478197319454224e-05,3.25281932585492e-05,1.8293900108166488e-06
2660,53,931000000,0.001945304929246383,1.502391616550553,0.2497194059627792,4.137521144423476e-05,3.2889516289148935e-05,5.594000691036835e-06
2661,53,951000000,0.0019460350281557126,1.5023925319762856,0.24971928397917975,4.549053040967869e-05,7.019969016188188e-05,-2.3360316572067375e-05
2662,53,971000000,0.0019467608528218605,1.5023934099240863,0.24971919947691268,2.3478371796751922e-05,3.2528178809319216e-05,1.8292702128581608e-06
