
0.4281228099785018,-0.39827628825252676,0.3002635329677409
0.4281228033177093,-0.3982762804671439,0.3002635652002749
0.42812280143114784,-0.39827626451249415,0.3002635568980314
0.4281227998161658,-0.39827624488513985,0.3002635488908461
0.4281227931553713,-0.39827623709975735,0.30026358112339474
0.4281227912688084,-0.3982762211451103,0.30026357282112986
0.4281227896538278,-0.3982762015177557,0.3002635648139551
0.4281227829930311,-0.39827619373237355,0.3002635970465184
0.4281227811064668,-0.3982761777777292,0.30026358874423237
0.4281227794914875,-0.3982761581503743,0.30026358073706827
0.4281227728306888,-0.3982761503649925,0.30026361296964615
0.42812277094412315,-0.3982761344103509,0.30026360466733854
0.4281227693291453,-0.3982761147829958,0.30026359666018515
0.4281227626683445,-0.3982761069976143,0.3002636288927777
0.4281227607817774,-0.39827609104297546,0.3002636205904486
0.4281227591668009,-0.3982760714156201,0.3002636125833059
0.428122752505998,-0.39827606363023893,0.3002636448159131
0.42812275061942956,-0.3982760476756028,0.30026363651356286
0.42812274900445446,-0.39827602804824713,0.30026362850643074
0.4281227423436495,-0.3982760202628663,0.30026366073905253
0.4281227404570797,-0.39827600430823296,0.3002636524366809
0.428122738842106,-0.398275984680877,0.3002636444295593
0.428122732181299,-0.3982759768954965,0.30026367666219567
0.42812273029472775,-0.39827596094086587,0.30026366835980267
0.4281227286797554,-0.3982759413135097,0.30026366035269175
0.4281227220189463,-0.39827593352812946,0.30026369258534275
0.4281227201323737,-0.3982759175735016,0.3002636842829284
0.4281227185174028,-0.3982758979461451,0.30026367627582806
0.42812271185659156,-0.3982758901607652,0.3002637085084937
0.42812270997001756,-0.39827587420614,0.30026370020605764
0.428122708355048,-0.3982758545787833,0.30026369219896804
0.4281227016942347,-0.3982758467934038,0.30026372443164834
0.4281226998076594,-0.39827583083878143,0.3002637161291913
0.4281226981926913,-0.3982758112114244,0.3002637081221122
0.42812269153187593,-0.3982758034260452,0.3002637403548072
0.42812268964529915,-0.3982757874714255,0.3002637320523286
0.42812268803033243,-0.3982757678440682,0.30026372404526025
0.428122681369515,-0.3982757600586893,0.3002637562779698
0.4281226794829368,-0.3982757441040724,0.30026374797546984
0.4281226778679715,-0.3982757244767149,0.30026373996841216
0.428122671207152,-0.3982757166913363,0.3002637722011363
0.4281226693205724,-0.3982757007367222,0.30026376389861503
0.4281226677056085,-0.3982756811093644,0.3002637558915679
0.42812266104478686,-0.39827567332398617,0.3002637881243067
0.42812265915820585,-0.39827565736937476,0.3002637798217642
