
1365,27,598000000,-1.9989296973221826e-07,3.9388053441058446e-07,4.315558850119784e-07
1366,27,618000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540409e-07
1367,27,638000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1368,27,658000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119792e-07
1369,27,678000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1370,27,698000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1371,27,718000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119784e-07
1372,27,738000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1373,27,758000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1374,27,778000000,-1.9989296973221826e-07,3.9388053441058446e-07,4.315558850119784e-07
1375,27,798000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540409e-07
1376,27,818000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1377,27,838000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119784e-07
1378,27,858000000,-8.048363486778953e-08,4.187232116592554e-07,4.170044040540409e-07
1379,27,878000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984797e-07
1380,27,898000000,-1.998929715085751e-07,3.9388053352240604e-07,4.315558852340247e-07
1381,27,918000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1382,27,938000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352857086953e-07
1383,27,958000000,-1.998929715085751e-07,3.9388053352240604e-07,4.3155588523402386e-07
1384,27,978000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1385,27,998000000,2.4602468506884634e-08,4.0563611403143796e-07,4.0290352868189183e-07
1386,28,18000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.3155588501198005e-07
1387,28,38000000,-8.048363486778953e-08,4.187232116592554e-07,4.170044040540409e-07
1388,28,58000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352857086863e-07
1389,28,78000000,-1.998929715085751e-07,3.9388053352240604e-07,4.315558852340247e-07
1390,28,98000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1391,28,118000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352857086953e-07
1392,28,138000000,-1.998929715085751e-07,3.9388053352240604e-07,4.3155588523402386e-07
1393,28,158000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1394,28,178000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352868189183e-07
1395,28,198000000,-1.998929715085751e-07,3.9388053352240604e-07,4.3155588501197835e-07
1396,28,218000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1397,28,238000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352857086953e-07
1398,28,258000000,-1.9989296973221826e-07,3.9388053441058446e-07,4.3155588490095695e-07
1399,28,278000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540408e-07
1400,28,298000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352857086863e-07
1401,28,318000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.3155588490095695e-07
1402,28,338000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540408e-07
1403,28,358000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1404,28,378000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119792e-07
1405,28,398000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1406,28,418000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1407,28,438000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119784e-07
1408,28,458000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1409,28,478000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1410,28,498000000,-1.9989296973221826e-07,3.9388053441058446e-07,4.315558850119784e-07
1411,28,518000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540409e-07
1412,28,538000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1413,28,558000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.3155588501197925e-07
1414,28,578000000,-8.048363486778953e-08,4.187232116592554e-07,4.170044040540409e-07
1415,28,598000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984797e-07
1416,28,618000000,-1.998929715085751e-07,3.9388053352240604e-07,4.315558851230024e-07
1417,28,638000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540408e-07
1418,28,658000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984717e-07
1419,28,678000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119784e-07
1420,28,698000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540409e-07
1421,28,718000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352857086863e-07
1422,28,738000000,-1.998929715085751e-07,3.9388053352240604e-07,4.3155588490095605e-07
1423,28,758000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540408e-07
1424,28,778000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1425,28,798000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.3155588501197925e-07
1426,28,818000000,-8.048363486778953e-08,4.187232116592554e-07,4.170044040540409e-07
1427,28,838000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984797e-07
1428,28,858000000,-1.998929715085751e-07,3.9388053352240604e-07,4.315558852340247e-07
1429,28,878000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1430,28,898000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352868189183e-07
1431,28,918000000,-1.998929715085751e-07,3.9388053352240604e-07,4.3155588523402386e-07
1432,28,938000000,-8.04836330914327e-08,4.1872321254743383e-07,4.1700440405404163e-07
1433,28,958000000,2.4602468506884634e-08,4.0563611403143796e-07,4.0290352857086953e-07
1434,28,978000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.3155588501198005e-07
1435,28,998000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1436,29,18000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984717e-07
1437,29,38000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119784e-07
1438,29,58000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1439,29,78000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984717e-07
1440,29,98000000,-1.9989296973221826e-07,3.9388053441058446e-07,4.315558850119784e-07
1441,29,118000000,-8.04836330914327e-08,4.1872321254743383e-07,4.170044041650622e-07
1442,29,138000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352868189183e-07
1443,29,158000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.3155588490095695e-07
1444,29,178000000,-8.048363486778953e-08,4.1872321254743383e-07,4.170044040540408e-07
1445,29,198000000,2.4602465842349375e-08,4.0563611403143796e-07,4.029035285708695e-07
1446,29,218000000,-1.9989296973221826e-07,3.9388053352240604e-07,4.315558850119784e-07
1447,29,238000000,-8.048363486778953e-08,4.1872321254743383e-07,4.1700440405404084e-07
1448,29,258000000,2.4602465842349375e-08,4.0563611403143796e-07,4.0290352845984717e-07
